id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,sentiment,sentiment_category
1370092471787610114,Dr Riz Khalid 💙,United Kingdom,General Practitioner/Medical Director with expertise in Digital Primary Care/Telehealth. Loves Digital health Innovation. NHS/Private GP.,2020-10-23 15:39:38,341,239,22771,False,2021-03-11 19:21:15,Feeling emotional. second dose vaccine! tough 12 months feels amazi…,['PfizerBioNTech'],Twitter for iPhone,2,11,False,0.2244,positive
1370079576240529410,The Peninsula Qatar,Qatar,The official account of The Peninsula English Daily Newspaper #Qatar #Doha,2009-07-25 08:41:05,52914,240,776,True,2021-03-11 18:30:00,Pfizer/BioNTech say COVID-19 vaccine likely prevent asymptomatic infection,"['PfizerBiontech', 'Vaccine']",TweetDeck,0,2,False,0.0258,neutral
1370071303017861122,PrijsVerschil,"Brussels, Belgium","Publishing Belgium from a customer point of view is a total uncommon behaviour.
I don't like to be followed. 
The amount of followers, status related, sucks.",2018-06-04 16:42:26,26,31,1208,False,2021-03-11 17:57:07,eliminate 38 jobs Zavemtem Belgium move LCC Roemenia…,['PfizerBiontech'],Twitter for Android,0,0,False,0.0,neutral
1370070992865914885,PrijsVerschil,"Brussels, Belgium","Publishing Belgium from a customer point of view is a total uncommon behaviour.
I don't like to be followed. 
The amount of followers, status related, sucks.",2018-06-04 16:42:26,26,31,1208,False,2021-03-11 17:55:54,eliminate 38 job…,['PfizerBiontech'],Twitter for Android,0,0,False,0.0,neutral
1370070315162800131,Abukuse Mike,kenya,Community Health Practitioner/Clinical Officer /God above all /proud dad / Intelligent and wise/ My Tweets don't  represent  the Opinion of My affiliations,2010-08-05 04:06:51,11268,8332,694,False,2021-03-11 17:53:12,vaccine offers protection earlier thought effectiveness preventing s…,"['PfizerBioNTech', 'COVID19']",Twitter for Android,0,0,False,-0.0258,neutral
1370058908698607620,𝕄𝕠𝕝𝕝𝕪 🌻 ☕️,Narnia,𝐁𝐢𝐠𝐛𝐚𝐧𝐠 • 𝟐𝐧𝐞𝟏 • 𝐢𝐊𝐎𝐍 • 𝐖𝐢𝐧𝐧𝐞𝐫 • 𝐓𝐫𝐞𝐚𝐬𝐮𝐫𝐞 • 𝐘𝐆 𝐅𝐀𝐌𝐈𝐋𝐘 𝐚𝐥𝐥 𝐭𝐡𝐞 𝐰𝐚𝐲 ~ 𝐃𝐚𝐲𝟔 • 𝐓𝐡𝐞 𝐑𝐨𝐬𝐞,2011-02-22 15:03:39,399,759,22454,False,2021-03-11 17:07:52,I'm done!,"['COVID19', 'CovidVaccine', 'Covid19Vaccine', 'PfizerBiontech']",Twitter for iPhone,0,1,False,0.0,neutral
1370056121516457986,"Zeina Moukarzel, MD,MPH,MHA #CovidVaccine 🙏",Based in Beirut,"Mom3🇱🇧🇨🇦|ICU,ANEST|طبّ عام|🚭|❤️ #MentalHealth|#Mindfulness|#MedTwitterWell advocate|Learner from patients stories |Founder @LamsaLebanon |Head PH @mestrate",2014-05-29 18:54:09,2362,2997,13345,False,2021-03-11 16:56:48,Can’t wait 2nd dose tomorrow!,"['PfizerBiontech', 'COVID19', 'vaccine', 'كورونا']",Twitter for iPad,1,14,False,0.0,neutral
1370043781807013895,Jen Culla,"Oxford, England","Nurse 👩‍⚕️| UK 🇬🇧 | Philippines 🇵🇭| Wanderer ✈️ | Explorer 🧭 | Soul searcher 🦋| Cook 👩‍🍳 in my own kitchen | Faith, Hope and Love ❤️",2010-01-11 05:06:30,69,328,86,False,2021-03-11 16:07:46,...11032021 2nd dose ✅💉😷,"['covidvaccine', 'pfizerbiontech', 'normalitysoonplease', 'yper365']",Instagram,0,0,False,0.0,neutral
1370041828867768322,PolicyCrush,"Washington, DC",PolicyCrush is a daily email report that provides subscribers with the top health policy developments from the previous 24 hours. Sign up for a free trial!,2012-08-24 16:34:13,248,481,165,False,2021-03-11 16:00:00,found real world evidence confirming high effectiveness,"['PfizerBiontech', 'vaccine']",Twitter Web App,0,0,False,0.0,neutral
1370039196673527811,Randa HABIB,Jordan,"Author, Formerly director AFP news agency Jordan and Amnesty International regional director for MENA. Committed to live fully every day until the ""expiry date""",2009-05-04 09:36:20,36541,998,3925,True,2021-03-11 15:49:33,vaccine offers protection earlier thought effectiveness preventing sympt…,"['PfizerBioNTech', 'COVID19']",Twitter for iPhone,1,0,False,-0.0258,neutral
1370028884381507588,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,741426,428,964,True,2021-03-11 15:08:34,offers protection earlier thought effectiveness i…,"['NSTworld', 'PfizerBioNTech', 'coronavirus', 'vaccine']",TweetDeck,4,1,False,0.0,neutral
1370024875214077961,Nic,Canada,tea drinker,2019-07-24 17:11:09,7,6,81,False,2021-03-11 14:52:38,tags added:,"['mRNA', 'mrnavaccine', 'PfizerCovidVaccine', 'PfizerBiontech']",Twitter Web App,0,6,False,0.0,neutral
1370020070068350977,Harry Spoelstra,"Knokke,a spot in this Universe","CardioVascular Surgeon, international clinical research, spin-offs, peer-Reviewer, globetrotter, #covididiots/insults =instant block",2011-03-29 14:51:59,1906,1252,89277,False,2021-03-11 14:33:33,"vaccines work, stability/integrity problems. Loss %RNA cli…","['Moderna', 'PfizerBiontech']",Twitter Web App,3,3,False,-0.6124,negative
1370019912706494466,Baaghi TV باغی ٹی وی,Pakistan,"A digital web news network of Pakisan prevailing truth, justice and accountability shunning corruption, injustice, crime and terrorism. #BaaghiTV",2012-12-17 13:56:38,43559,7,1425,True,2021-03-11 14:32:55,Pfizer jab 97% effective symptomatic COVID: Study,"['Pfizer', 'COVID19', 'coronavirus']",Twitter Web App,0,1,False,0.4767,positive
1370019179714072578,AFP News Agency,France,Top news and features from AFP's reporters around the world. Elsewhere on Twitter: https://t.co/4pIm8k2HLC,2011-09-27 00:35:10,1983421,612,2175,True,2021-03-11 14:30:00,vaccine offers protection earlier thought effectiveness prev…,"['UPDATE', 'PfizerBioNTech', 'COVID19']",TweetDeck,67,93,False,0.0,neutral
1370017803558789123,Business Today,India,India's leading business magazine. Reports latest news on business and economy. Tweets magazine features. (Also at https://t.co/B0XCvEPMki),2010-06-30 14:55:57,1100593,378,2078,True,2021-03-11 14:24:32,Made-in-India hit stores Video Link:…,"['iPhone12', 'PfizerBiontech', 'vaccine', 'coronavirus', 'FarmLaws', 'BharatBandh']",Twitter Web App,5,6,False,0.0,neutral
1370016366787448835,Louise,London,Nurse Specialist in complex congenital gynaecology.  UCLH. All opinions my own.,2011-05-24 09:11:27,157,995,5291,False,2021-03-11 14:18:50,Second jab done! DOUBLE PFIZER,"['CovidVaccine', 'PfizerBiontech']",Twitter for iPhone,0,1,False,0.0,neutral
1370009018605912070,Milan Asanovic,mostly Chicago,"Horology consultant bon vivant  when not working enjoying travel, photography, libations, cigars & watches. NBA fan, Porsche 911. ❤️ Dogs especially my IWS Mika",2010-10-30 03:56:26,1986,265,48064,False,2021-03-11 13:49:38,Best news yet,"['PfizerCovidVaccine', 'PfizerBiontech']",TweetDeck,0,0,False,0.6369,positive
1370005395171840008,Marco Felipe Perfetti,Italie,"On m'a pensé, donc je suis. Je m'occupe de droit, d'enfants et de droits de l'homme. Québec 🇨🇦",2020-12-01 23:32:39,56,290,18,False,2021-03-11 13:35:14,authorised single-dose 4 vaccine authorised the…,"['JohnsonAndJohnson', 'vaccine']",Twitter for iPhone,0,1,False,0.0,neutral
1369993629935296512,Izabela Ciepielewska,Vienna/Warsaw,"International Relations @UniWarszawski. 
Interested in EU & international politics, society, culture.",2021-03-09 20:40:53,13,322,89,False,2021-03-11 12:48:29,"""The results appear make third coronavirus vaccine efficacy 90 percent, al…",['SputnikV'],Twitter for Android,3,4,False,0.0,neutral
1369984585811947520,Tim Nash,"Hitchin, UK",Head of digital for Leisure Media and all our magazines / digital publications.,2009-08-21 14:14:47,2017,1006,19,False,2021-03-11 12:12:32,COVID vaccine less effective people obesity,"['Obesity', 'fitness', 'PfizerBioNTech', 'COVID19', 'coronavirus']",dlvr.it,0,0,False,0.4228,positive
1369976173992808448,#BLM 🐶Pup Mallow 🐾#PackTopaz 🇬🇧🇪🇺 🔞,"English, British, European",🔞 Mature lovin pup. #PackTopaz Suffers with ED.  Love Anime & graphic novels. @TopazPup's Collared Bitch Pup https://t.co/vRmaFgvUdz,2019-04-28 10:55:25,539,1012,21587,False,2021-03-11 11:39:07,pleased got one,['PfizerBiontech'],Twitter Web App,0,1,False,0.4404,positive
1369973123697758212,CHEManager International,"Weinheim, Germany","Wiley’s leading media brand providing first-hand information on the global chemical, life science and process industries.  https://t.co/xh8S6IJnaB",2010-01-14 07:42:26,3598,1200,469,False,2021-03-11 11:27:00,piling fresh orders President said Brussels…,"['PfizerBiontech', 'vaccine']",TweetDeck,0,0,False,0.3182,positive
1369947188105732099,Voxeurop,Europe,Informing at a European scale | Independent news media in 10 languages | First European Cooperative Press Society | Cofounder @EDJNet | Become a member.,2009-05-26 07:54:28,21891,667,691,True,2021-03-11 09:43:56,"pharmaceutical companies producing 💉 vaccine maintain control subcontracting, profits and…",['COVID'],Nelio Content,2,2,False,0.4404,positive
1369941710592237568,Marcus Esteban,"London, England",A passionate Perioperative Nurse. Graduate Certificate in Perioperative Nursing. Currently nursing at Imperial. Loves to travel the world!,2009-11-16 00:38:44,36,107,118,False,2021-03-11 09:22:10,got second dose 2 weeks ago. Today got pin!,"['pfizerbiontech', 'covidvacccine', 'thankyounhs']",Instagram,0,0,False,0.0,neutral
1370752350000971778,Rainer Delgado,Lansing Michigan,"skeptic, free thinker, atheist.",2011-06-10 18:23:11,157,598,1853,False,2021-03-13 15:03:22,I'm going assume vaccinations going,['PfizerBiontech'],Twitter for Android,0,1,False,0.0,neutral
1370738838834970635,Kirkland Swann,"Atlanta, GA","Atlanta Prince 🤴🏾 of House Grady. I perform ceremonial duties for a salary & advise leaders but remain more or less apolitical. From a Midtown tower, I reign.",2020-07-28 03:33:47,9,114,192,False,2021-03-13 14:09:40,can’t wait Dose 2 vaccine. wonder “booster” shot vaccine?,"['PfizerBiontech', 'PfizerBiontech']",Twitter for iPhone,0,0,False,0.0,neutral
1370735974301450244,"Melanie During, MSc. ⛏🦖",In isolation in Uppsala Sweden,"PhD Student in Virtual Palaeontology of Early Tetrapods at Uppsala University.
Dutch in Sweden.
#Paleontology #Petrolhead. Tweets in either Dutch /English",2013-01-16 21:39:50,1961,1180,19603,False,2021-03-13 13:58:17,Dear tell vaccine get history far understa…,"['MedTwitter', 'anaphylaxis']",Twitter for Android,1,0,False,0.3818,positive
1370727317442551808,Kirkland Swann,"Atlanta, GA","Atlanta Prince 🤴🏾 of House Grady. I perform ceremonial duties for a salary & advise leaders but remain more or less apolitical. From a Midtown tower, I reign.",2020-07-28 03:33:47,9,114,192,False,2021-03-13 13:23:54,Day 3 post vaccine Swarmed Walkers | Walking Dead Classic Scene via…,['COVID19'],Twitter for iPhone,0,0,False,-0.6486,negative
1370709323697975304,Angelica,Australia,"Health care worker, climate change believer, thinks #AuspolSoCorrupt & #NotMyPM, mother of 3, loves dogs, tolerates cats, TBirds 💗 Strikers 💙 Matilda’s 💛💚",2019-10-28 00:32:05,235,435,13788,False,2021-03-13 12:12:23,Wtf Astra zeneca?? note fckwit PM jab,['PfizerBiontech'],Twitter for Android,0,0,False,-0.6322,negative
1370700460806537218,Since Independence,India,Get Latest Real Time Top News @Sinceindmedia देश-दुनिया से जुडी खबरें हिंदी और इंगि्लश दोनों भाषओ में पढ़ने के लिए लिंक पर क्लिक करें https://t.co/jJYcOZ8wzS,2018-11-20 10:37:31,448,409,1880,False,2021-03-13 11:37:10,Coronavirus: Global Covid Tally Surpasses 119.7 Million-Mark,"['CoronavirusWorldwideupdate', 'Denmark']",Blog2Social APP,0,0,False,0.0,neutral
1370660973170761728,tomchung 😷🧼🤲🏽,Hong Kong,MRCP(🇬🇧) 🩺 | PDipID (🇭🇰) | #香港人,2020-02-07 01:31:57,42,53,2210,False,2021-03-13 09:00:16,Received first dose Covid-19 vaccine 💉 🇭🇰 government vaccination…,"['PfizerBiontech', 'BNT162b2', 'mRNA', 'HKG']",Twitter for Android,0,5,False,0.0,neutral
1370656926791577600,Julika Brand,Allgäu (Bayern),"I want to be around a really long time.
I want to be a thorn in the side of everything
as long as possible.
-Patti Smith

https://t.co/iY5FZgfGju:@Julica_Brand",2011-12-09 16:39:29,3127,2435,49731,False,2021-03-13 08:44:11,still called reports till end February a…,"['Vaccines', 'safe', 'sideeffects', 'Covid19', 'vaccines']",Twitter Web App,4,5,False,0.0,neutral
1370596735513362432,KKMalaysia🇲🇾,Putrajaya,"The Official twitter for Ministry Of Health, Malaysia https://t.co/tDUZfekFUo",2012-03-20 05:59:03,1244677,97,2147,True,2021-03-13 04:45:00,listed vaccine developed Janssen (Johnson &amp; Johnson) - first listed single dose…,['COVID19'],Twitter for Android,5,16,False,0.0,neutral
1370564404044046339,Gian Carlos Romero,"Galapagos, Ecuador","⚪ International yacht agent
⚪ Master in education
⚪Multilingual 
⚪ Interpreter",2010-04-02 21:41:48,286,448,98,False,2021-03-13 02:36:32,Getting vaccinated save lives life could yours! first dose,"['pfizerbiontech', 'pfizer']",Twitter for Android,0,0,False,0.5411,positive
1370561666727968771,Andrés Hanssen,"Barranquilla, Colombia","General, Minimally invasive, Robotic and Bariatric Surgery. Former Triathlete, Amputee. Tweets are my Own. Vehement, and not necessarily politically correct.",2010-04-25 12:03:01,3028,708,11418,False,2021-03-13 02:25:39,(second dose today).,"['PfizerBiontech', 'COVID19', 'vaccinated']",Twitter for iPhone,0,1,False,0.0,neutral
1370553488577601536,Nicole Clapp,"Virginia, USA",Global HR enthusiast | HR Tech addict | beach lover | fluent in sarcasm | fluid in life,2009-03-07 17:15:17,178,1380,28430,False,2021-03-13 01:53:09,psychological impact receiving first shot insurmountable. don’t words. halfway ther…,['vaccinated'],Twitter for iPhone,0,0,False,0.0,neutral
1370533023578349570,Dayle Hodge,"Portland, OR","Anesthesiology Resident @OHSUSOM, Engineer, Stem Cell/Cancer Biologist, Science Communicator, Mentor, Public Policy, Music/Film, Buffalonian, Views are my own",2015-08-20 17:11:15,345,188,798,False,2021-03-13 00:31:50,Pfizer vaccine shows 94% effectiveness asymptomatic transmission COVID,"['CovidVaccine', 'COVID19']",Twitter for Android,0,2,False,0.0,neutral
1370503237003010057,BooksbyElle,"Florida, USA",We retweet hashtag #thevampiresnextdoor,2016-03-08 16:54:38,557,492,124,False,2021-03-12 22:33:29,Success!,"['COVID19', 'Florida', 'PfizerBiontech']",Twitter for Android,0,0,False,0.6114,positive
1370501924873703432,"Alex Tang, PA-C, MBA","New York, USA",A PA turned Healthcare Administrator 💯 — Always pushing boundaries. All posts reflects my own personal view.,2009-04-17 01:54:08,295,900,461,False,2021-03-12 22:28:16,💉 happened. Giving shots like gifts. Thank support,['COVID19'],Twitter for iPhone,0,0,False,0.8442,positive
1370493887874265096,"Schönbergers Kaffeegreissler, Beans-and-Machines",Wien,"Hier twittert Patrick Schönberger zu Themen rund um exzellenten Kaffee & Sonstiges, was mich so umtreibt ;) Kaffee-HOTLINE: 0800665585",2015-01-26 15:38:49,295,714,3870,False,2021-03-12 21:56:20,"Dear PM Frederiksen, placed money &amp; decided stop v…",['PfizerBiontech'],Twitter Web App,0,4,False,0.1027,positive
1370487262752907266,Andrei Zodian,"Toronto, Ontario",#Toronto #Entrepreneur #community organizer; ran for #councillor #Ward10 #SpaFY & interested in #DirectDemocracy #TOpoli #ONpoli #ONTpoli; call/text 315-7ANDREI,2011-07-31 20:45:42,52,6,215,False,2021-03-12 21:30:00,"Wonderful day today, got sun, second…","['HappyFriday', 'FridayFeeling', 'FridayVibes', 'FridayMotivation']",TweetDeck,0,0,False,0.5719,positive
1370470368058568704,owhy3, France 29y  -US 21y-  JPN 27y,"..The Light shines in Darkness, 
the darkness comprehended it  not ""
John 1",2013-12-30 23:23:06,2370,2359,9586,False,2021-03-12 20:22:52,purchasing 200M doses - plus additional 100 doses. le…,"['Europe', 'PfizerBiontech', 'Question']",Twitter Web App,2,0,False,0.0,neutral
1370467461716393989,Alessandro Terno,Garda Lake northern Italy,Everything will be alright in the end.....if it's not alright....It's not the end. emt for italian emergency services from 1988,2011-04-29 18:14:41,163,270,4373,False,2021-03-12 20:11:19,Thnks antibodies positive..💪🏻💪🏻💪🏻,"['PfizerBiontech', 'PfizerVaccine']",Twitter for Android,0,5,False,0.0,neutral
1370463277482962949,Evolutionartphotography,"New York, NY #blm ✊🏿✊🏾✊🏽","🔞Discerning content creator ➡️ 📸, focused on male form/beauty. uncensored provocateur shooting with 18+ male models. Artistic full nudity/implied photography.",2020-05-03 11:59:35,240,160,11059,False,2021-03-12 19:54:41,I’m proud say today received 2nd dose beg…,"['PfizerBiontech', 'PfizerVaccine']",Twitter for iPad,0,1,False,0.4767,positive
1370459865802489856,Chinedu Akwukwaegbu,"Houston, TX","Patriotic Nigerian & Canadian. Oil and gas head. Lover of rum, Trinidad & Tobago Carnival & all things Arsenal (good & bad times)! RTs do not mean endorsement",2013-06-24 06:02:30,132,1119,22398,False,2021-03-12 19:41:08,"opportunity arises, please get vaccine. got Pfizer shot. 1 go.",['COVID19Vaccine'],Twitter for iPhone,2,4,False,0.6249,positive
1370454974254178317,Robert W. Oliver,North Georgia,Teacher. Ham radio operator KN4RTJ. Keyboardist. Catholic. AMDG. Dogs. Cats. #Biden2020. I have no sarcasm filter. Opinions are my own.,2009-09-23 20:19:31,2198,1926,5760,False,2021-03-12 19:21:42,got first vaccine!,['PfizerBiontech'],Twitter for iPhone,0,4,False,0.0,neutral
1370438020386721796,Joshua Bluemel #TeamGodzilla,"Green River, WY,USA","Hi I'm Josh I'm autistic Im a Sportsman/Nerd, Enjoy Star Wars, Movies ,Comics, Video Games, and Overwatch/Valorant #BroncosCountry #FlyTogether #GoAvsGo",2020-12-15 08:15:54,92,1303,7640,False,2021-03-12 18:14:20,blessed got first Fauci Ouchie getting 2nd Booster 30th,"['PfizerBiontech', 'FauciOuchie']",Twitter Web App,0,1,False,0.5994,positive
1370436443714240513,Just Norm,"Toronto, Ontario",Unabashedly #NeverTrump🤡Principled conservative✊Proud Canadian🇨🇦Proud Zionist🇮🇱 Pro America🇺🇸#WeTheNorth🏀🏆 #LeafsForever #BlueJays ⚾️,2014-05-23 14:38:41,1272,966,40441,False,2021-03-12 18:08:04,made appointment get 1st shot tomorrow morning…,['AstraZeneca'],Twitter for iPad,0,1,False,0.0,neutral
1370429104248516613,In memoriam: Sylvain Galiana, 🇪🇺,"Facta, non verba
No peace for evil people",2017-09-30 20:39:48,12,225,3851,False,2021-03-12 17:38:54,processed quickly. would convenient family's doctors evaluate…,['Vaccines'],Twitter for Android,0,0,False,0.0,neutral
1370417954152542216,Gulf News,United Arab Emirates,We don't just cover the news - we uncover the truth. The official Twitter feed from Gulf News.,2009-02-11 08:21:32,1202625,231,830,True,2021-03-12 16:54:36,approves emergency use. already authorised jabs made,"['WHO', 'JohnsonAndJohnsonVaccines', 'PfizerBiontech']",TweetDeck,1,18,False,0.0258,neutral
1370387758053781509,Joanne Gallagher,Belfast ,Museum professional with a passion for face painting. All views are my own.,2012-08-08 21:05:36,208,679,10421,False,2021-03-12 14:54:36,First dose vaccine done!,['PfizerBiontech'],Twitter for iPhone,0,5,False,0.0,neutral
1370371173507301376,PrijsVerschil,"Brussels, Belgium","Publishing Belgium from a customer point of view is a total uncommon behaviour.
I don't like to be followed. 
The amount of followers, status related, sucks.",2018-06-04 16:42:26,26,32,1213,False,2021-03-12 13:48:42,eliminate 38 jobs Zavemtem Belgium move LCC Roemenia la…,['PfizerBiontech'],Twitter for Android,0,1,False,0.0,neutral
1370367262033551365,The Weather Channel India,India,"Daily weather news, tidbits, video and alerts from The Weather Channel India
#MausamIsAwesome",2017-10-17 19:01:35,52587,119,214,True,2021-03-12 13:33:10,COVID-19 Vaccine Found 97% Effective Symptomatic Cases; 94% Asymptomatic Infections…,['PfizerBioNTech'],TweetDeck,2,10,False,0.4767,positive
1373316584790441984,Michelle Roy 🇨🇦,"Toronto, Canada 🍁","Actress, Writer, Filmmaker 🎦
Cat Whisperer 🐈
Dreamer of New Worlds 😎
Anything I want to be; come join me 😍
RTs do not equal endorsements  
Views are my own.",2014-07-06 21:34:34,2982,4218,88508,False,2021-03-20 16:52:43,effective first shot Pfizer Moderna vaccine?,['Pfizer'],Twitter Web App,0,0,False,0.4767,positive
1371597516525953026,peanut,Between life and nowhere ,“A good laugh and a long run are the two best cures for anything.” Runner. #running,2016-10-29 10:34:40,1513,814,42294,False,2021-03-15 23:01:45,Interesting question. Similar reported cases. suspend one other?,"['AstraZenaca', 'PfizerBiontech']",Twitter for iPhone,0,0,False,0.1027,positive
1371053249114030087,Harry Spoelstra,"Knokke,a spot in this Universe","CardioVascular Surgeon, international clinical research, spin-offs, peer-Reviewer, globetrotter, #covididiots/insults =instant block",2011-03-29 14:51:59,1911,1250,89584,False,2021-03-14 10:59:02,"Possible rare ""bloodclot"" complicaties major vaccines!","['PfizerBioNTech', 'AstraZeneca']",Twitter for Android,2,8,False,0.0,neutral
1371034532648865793,Sophie Octavia,Singapore,"Coffee addict, public health enthusiast, -omics dabbler, slave of the bacterial world",2018-04-25 14:16:51,86,106,261,False,2021-03-14 09:44:39,"One day first dose backache, malaise chills. second dose, I’m perfec…",['PfizerBioNTech'],Twitter for iPhone,0,7,False,0.0,neutral
1371028750083710978,H🎄M,Miskolc,gépészmérnök / Mech. Eng.👈🏼 + #MAGA,2013-09-27 21:08:32,1860,2217,4492,False,2021-03-14 09:21:41,Mission POSSIBLE: Race Vaccine,['PfizerBioNTech'],Twitter for Android,0,0,False,0.0,neutral
1371024710734057473,Hans,"Cape Town, South Africa",Going to be millionaires 💵,2016-12-03 06:56:14,16,153,174,False,2021-03-14 09:05:38,Vaccinated thank Qatar,['PfizerBioNTech'],Twitter for iPhone,0,1,False,0.3612,positive
1370931237527773184,Marketa Moore,Hong Kong,Czech in Hong Kong since 1997. Sociology and international human rights law. Hong Kong University 🇭🇰🇬🇧🇨🇿🇸🇰🇨🇳,2014-10-23 12:10:32,91,598,2816,False,2021-03-14 02:54:12,Sunday morning vaccination centre Kwun Tung,"['HongKong', 'PfizerBioNTech']",Twitter for iPhone,0,3,False,0.0,neutral
1370927478974337024,Seth Roseman,"York, PA","Jesus follower (with Lutheran flavor), finishing my M.Div, eating ice cream even though I’m lactose intolerant, co-host of @noexpallowed. he/him/his.",2020-09-19 12:05:53,64,353,3625,False,2021-03-14 02:39:16,I’m thrilled Patty 1 dose I’m jealous! immune system buildi…,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,0,False,0.3382,positive
1370906781199654912,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,741573,428,964,True,2021-03-14 01:17:01,"fulfil duties healthcare volunteer, student Nur Hidayah Md Feruz received the…",['NSTnation'],Twitter Web App,3,15,False,0.0,neutral
1370875424339804161,Kandice,Austin/ChapelHill,travel junkie. history nut. budding foodie,2014-03-26 23:28:04,426,2336,137380,False,2021-03-13 23:12:25,could choose one receive would choose?,"['vaccine', 'vaccination', 'vaccines']",Twitter for iPhone,0,0,False,0.0,neutral
1370835024296153093,RexRexhmati,Ldn - Capital of Europe,#BridgeBuilder Promoting #dialogue for #strategic #partnerships. #Geopolitics #tech #innovation & #health.Views:my own & retweets =/=endorsements. Poetic Misses,2015-09-16 12:17:04,326,948,7658,False,2021-03-13 20:31:53,I’m happy second please tak…,"['CovidVaccine', 'NHS', 'healthcare', 'PfizerBiontech', 'PfizerCovidVaccine']",Twitter for iPhone,0,2,False,0.7184,positive
1370794136383623170,Shay,"California, USA","DFIR & InfoSec, photographer, coffee, pool geek, and INFJ. Random tweets - you’ve been advised.",2016-11-13 19:06:17,1136,1298,104452,False,2021-03-13 17:49:24,sorry numpty error!,['PfizerBioNTech'],Twitter for iPhone,0,2,False,-0.5093,negative
1370774924705607684,Britt Heck =:-) Punkstafarmer,"Lot-et-Garonne, Aquitaine",Garden & Landscape | Passion for Life & Nature | Bio(Dynamic) Food & Clean Water | Foodambassador Kitchen Garden | Ecopreneur & proud vital veggiegrower,2011-02-03 12:58:53,1846,2167,35986,False,2021-03-13 16:33:04,67 million inhabitants worries vaccin signed secret…,"['France', 'AstraZeneca']",Twitter for Android,2,4,False,-0.4215,negative
1372966780629442562,Elise Choong,Singapore,Teacher Assistant at Mulberry Learning Centre @ Kallang,2014-07-15 11:34:58,36,27,1797,False,2021-03-19 17:42:43,Yes! ☺️ Got 1st dose last Thursday!! 💉,['PfizerBiontech'],Twitter for Android,0,0,False,0.5538,positive
1371426581026013185,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,741643,428,964,True,2021-03-15 11:42:31,Health Minister Datuk Seri Dr Adham Baba said marked 21 days since Phase 1 National Covid-19 I…,['NSTnation'],Twitter Web App,2,3,False,0.0,neutral
1371423676663496705,emanuele bonini,"Brussels, Belgium","In journalism since 2006, in Brussels since 2011. Living (in) the EU institutions. Focus on 🇪🇺, an eye on 🇮🇹. Mainly, but not only, on https://t.co/KK92hSeqEl",2011-10-19 09:47:06,1138,668,106,False,2021-03-15 11:30:58,". "" 's 4 mln additional doses available EU Member States. 27 th…",['PfizerBioNTech'],Twitter Web App,0,1,False,0.0,neutral
1371410367067398144,🐦 More,"Zona Centro, Xalapa, Mexico","Retired Texican in a Mexican cloud forest 💮
trying to keep my #orchids
alive  🇲🇽 grabbing some gusto 🎼☺️🌞🌺🍀🌊💃",2020-05-27 02:57:46,569,2021,13066,False,2021-03-15 10:38:05,Predawn Dispatch All's well. Sunburn side effect,"['Xalapa', 'Mexico', 'PfizerBioNTech']",Twitter for Android,2,17,False,0.2732,positive
1371408964567642114,Kirkland Swann,"Atlanta, GA","Atlanta Prince 🤴🏾 of House Grady. I perform ceremonial duties for a salary & advise leaders but remain more or less apolitical. From a Midtown tower, I reign.",2020-07-28 03:33:47,11,137,263,False,2021-03-15 10:32:31,I’d like get second dose live,"['COVID19', 'PfizerBiontech', 'PfizerCovidVaccine']",Twitter for iPhone,0,1,False,0.3612,positive
1371385121408966658,Eve Colours,Netherlands,Here for Harry & Meghan and the Dutch Royal Family. Science is real.,2011-12-24 14:36:48,222,659,22744,False,2021-03-15 08:57:46,set get mine tomorrow vaccinations postponed in…,['AstraZeneca'],Twitter for Android,0,2,False,-0.2023,negative
1371367318882770946,zoia tariq,"Lahore, Pakistan",Gender activist/Writer/Observer /Media person/Peace & security. Empower women for a better world @dailystarnews @RediffNews @newsonepk @Waqtnewstv #SAFMA #SWAN,2009-05-11 07:09:51,7478,901,26840,False,2021-03-15 07:47:02,be. &amp; both.,"['PfizerBioNTech', 'SputnikV']",Twitter for iPhone,0,1,False,0.0,neutral
1371345196802174981,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,741643,428,964,True,2021-03-15 06:19:07,"receive 183,000 doses Covid-19 the…","['NSTnation', 'Malaysia', 'PfizerBioNTech', 'Sinovac', 'vaccines']",Twitter Web App,11,19,False,0.0,neutral
1371329107015925760,MUFC,Say Hello,I ♥️ Manchester United 💪💪,2016-06-05 03:37:44,2182,2942,18348,False,2021-03-15 05:15:11,first dose done 🙏,"['Pfizervaccine', 'PfizerBioNTech']",Twitter for iPhone,0,1,False,0.0,neutral
